word,video_type,speaker_gender,listener_gender,file_name,folder_name
HAPPY,n,w,m,G12n.eaf,G11+12n_mwm
HAPPY,n,w,m,G12n.eaf,G11+12n_mwm
HAPPY,n,w,m,G23n.eaf,G23+24n_wmw
HAPPY,n,w,m,G23n.eaf,G23+24n_wmw
HAPPY,n,w,w,G15n.eaf,G15+16n_ww
HAPPY,n,w,w,G15n.eaf,G15+16n_ww
HAPPY,n,w,w,G5n.eaf,G5+6n_ww
HAPPY,n,w,w,G5n.eaf,G5+6n_ww
HAPPY,n,w,w,G6n.eaf,G5+6n_ww
HAPPY,n,w,w,G6n.eaf,G5+6n_ww
HARD,c,m,m,BL22c.eaf,BL21+22c_mm
HARD,c,m,m,BL5c.eaf,BL5+6c_mm
HARD,c,m,m,BL6c.eaf,BL5+6c_mm
HARD,c,m,m,BL6c.eaf,BL5+6c_mm
HARD,c,m,m,L20c.eaf,L19+20c_mm
HARD,c,m,m,L20c.eaf,L19+20c_mm
HARD,c,m,m,L23c.eaf,L23+24c_mm
HARD,c,m,m,L23c.eaf,L23+24c_mm
HARD,c,m,m,L24c.eaf,L23+24c_mm
HARD,c,m,m,L24c.eaf,L23+24c_mm
HARD,c,m,m,L26c.eaf,L25+26c_mm
HARD,c,m,m,L8c.eaf,L7+8c_mm
HARD,c,m,m,L8c.eaf,L7+8c_mm
HARD,c,m,m,L8c.eaf,L7+8c_mm
HARD,c,m,m,L8c.eaf,L7+8c_mm
HARD,c,m,m,L8c.eaf,L7+8c_mm
HARD,c,m,m,L8c.eaf,L7+8c_mm
HARD,c,m,w,BM15c.eaf,BM15+16c_mw
HARD,c,m,w,L5c.eaf,L5+6c_mw
HARD,c,m,w,L5c.eaf,L5+6c_mw
HARD,c,m,w,M11c.eaf,M11+12c_mw
HARD,c,m,w,M1c.eaf,M1+2c_mw
HARD,c,w,m,L6c.eaf,L5+6c_mw
HARD,c,w,m,L6c.eaf,L5+6c_mw
HARD,c,w,m,M12c.eaf,M11+12c_mw
HARD,c,w,m,M2c.eaf,M1+2c_mw
HARD,c,w,w,BL9c.eaf,BL9+10c_ww
HARD,c,w,w,BM13c.eaf,BM13+14c_ww
HARD,c,w,w,BM13c.eaf,BM13+14c_ww
HARD,c,w,w,BM21c.eaf,BM21+22c_ww
HARD,c,w,w,BM23c.eaf,BM23+24c_ww
HARD,c,w,w,L21c.eaf,L21+22c_ww
HARD,c,w,w,L21c.eaf,L21+22c_ww
HARD,c,w,w,L21c.eaf,L21+22c_ww
HARD,c,w,w,L21c.eaf,L21+22c_ww
HARD,c,w,w,L22c.eaf,L21+22c_ww
HARD,c,w,w,L27c.eaf,L27+11c_ww
HARD,c,w,w,L27c.eaf,L27+11c_ww
HARD,c,w,w,L3637c.eaf,L36+37c_ww
HARD,c,w,w,L3c.eaf,L3+4c_ww
HARD,c,w,w,L3c.eaf,L3+4c_ww
HARD,c,w,w,L3c.eaf,L3+4c_ww
HARD,c,w,w,L3c.eaf,L3+4c_ww
HARD,c,w,w,L4c.eaf,L3+4c_ww
HARD,c,w,w,L4c.eaf,L3+4c_ww
HARD,c,w,w,L4c.eaf,L3+4c_ww
HARD,c,w,w,L4c.eaf,L3+4c_ww
HARD,c,w,w,M15c.eaf,M15+16c_ww
HARD,c,w,w,M15c.eaf,M15+16c_ww
HARD,c,w,w,M15c.eaf,M15+16c_ww
HARD,c,w,w,M16c.eaf,M15+16c_ww
HARD,c,w,w,M16c.eaf,M15+16c_ww
HARD,c,w,w,M27c.eaf,M25+26c_ww
HARD,c,w,w,M28c.eaf,M25+26c_ww
HARD,c,w,w,M28c.eaf,M25+26c_ww
HARD,c,w,w,M28c.eaf,M25+26c_ww
HARD,c,w,w,M30c.eaf,M25+26c_ww
HARD,c,w,w,M910c.eaf,M25+26c_ww
HARD,c,w,w,M910c.eaf,M25+26c_ww
HARD,c,w,w,M910c.eaf,M25+26c_ww
HARD,c,w,w,M9c.eaf,M25+26c_ww
HARD,n,m,w,G21n.eaf,G21+22n_mwm
HARD,n,m,w,G21n.eaf,G21+22n_mwm
HARD(FALSE-START),c,w,w,L27c.eaf,L27+11c_ww
HARD2,c,m,w,BL15c.eaf,BL15+16c_mw
HARD2,c,w,w,BL10c.eaf,BL9+10c_ww
HARD2,c,w,w,BL9c.eaf,BL9+10c_ww
HATE02,c,m,m,L23c.eaf,L23+24c_mm
HATE02,c,m,m,L23c.eaf,L23+24c_mm
HATE02,c,m,m,L24c.eaf,L23+24c_mm
HATE02,c,m,m,L24c.eaf,L23+24c_mm
HAVE,c,m,m,BL21c.eaf,BL21+22c_mm
HAVE,c,m,m,BL22c.eaf,BL21+22c_mm
HAVE,c,m,m,BL22c.eaf,BL21+22c_mm
HAVE,c,m,m,BL5c.eaf,BL5+6c_mm
HAVE,c,m,m,BL5c.eaf,BL5+6c_mm
HAVE,c,m,m,BL6c.eaf,BL5+6c_mm
HAVE,c,m,m,BL6c.eaf,BL5+6c_mm
HAVE,c,m,m,BL6c.eaf,BL5+6c_mm
HAVE,c,m,m,BL6c.eaf,BL5+6c_mm
HAVE,c,m,m,BM20c.eaf,BM19+20c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L10c.eaf,L9+10c_mm
HAVE,c,m,m,L19c.eaf,L19+20c_mm
HAVE,c,m,m,L20c.eaf,L19+20c_mm
HAVE,c,m,m,L20c.eaf,L19+20c_mm
HAVE,c,m,m,L20c.eaf,L19+20c_mm
HAVE,c,m,m,L25c.eaf,L25+26c_mm
HAVE,c,m,m,L25c.eaf,L25+26c_mm
HAVE,c,m,m,L25c.eaf,L25+26c_mm
HAVE,c,m,m,L3435c.eaf,L34+35c_mm
HAVE,c,m,m,L8c.eaf,L7+8c_mm
HAVE,c,m,m,L8c.eaf,L7+8c_mm
HAVE,c,m,m,L8c.eaf,L7+8c_mm
HAVE,c,m,m,L9c.eaf,L9+10c_mm
HAVE,c,m,w,BL11c.eaf,BL11+12c_mw
HAVE,c,m,w,BL11c.eaf,BL11+12c_mw
HAVE,c,m,w,BM15c.eaf,BM15+16c_mw
HAVE,c,m,w,BM15c.eaf,BM15+16c_mw
HAVE,c,m,w,L5c.eaf,L5+6c_mw
HAVE,c,m,w,L5c.eaf,L5+6c_mw
HAVE,c,m,w,L5c.eaf,L5+6c_mw
HAVE,c,m,w,M11c.eaf,M11+12c_mw
HAVE,c,m,w,M1c.eaf,M1+2c_mw
HAVE,c,w,m,BL1314c.eaf,BL13+14c_mw
HAVE,c,w,m,BL16c.eaf,BL15+16c_mw
HAVE,c,w,m,BL16c.eaf,BL15+16c_mw
HAVE,c,w,m,BL16c.eaf,BL15+16c_mw
HAVE,c,w,m,BL16c.eaf,BL15+16c_mw
HAVE,c,w,m,BL16c.eaf,BL15+16c_mw
HAVE,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE,c,w,m,BM16c.eaf,BM15+16c_mw
HAVE,c,w,m,BM16c.eaf,BM15+16c_mw
HAVE,c,w,m,BM56c.eaf,BM5+6c_mw
HAVE,c,w,m,BM56c.eaf,BM5+6c_mw
HAVE,c,w,m,BM56c.eaf,BM5+6c_mw
HAVE,c,w,m,BM56c.eaf,BM5+6c_mw
HAVE,c,w,m,BM56c.eaf,BM5+6c_mw
HAVE,c,w,m,L18c.eaf,L17+18c_mw
HAVE,c,w,m,L18c.eaf,L17+18c_mw
HAVE,c,w,m,L18c.eaf,L17+18c_mw
HAVE,c,w,m,L29c.eaf,L28+29c_mw
HAVE,c,w,m,L3233c.eaf,L32+33c_mw
HAVE,c,w,m,L3233c.eaf,L32+33c_mw
HAVE,c,w,m,L3233c.eaf,L32+33c_mw
HAVE,c,w,m,L6c.eaf,L5+6c_mw
HAVE,c,w,m,L6c.eaf,L5+6c_mw
HAVE,c,w,m,L6c.eaf,L5+6c_mw
HAVE,c,w,m,L6c.eaf,L5+6c_mw
HAVE,c,w,m,L6c.eaf,L5+6c_mw
HAVE,c,w,m,M12c.eaf,M11+12c_mw
HAVE,c,w,m,M12c.eaf,M11+12c_mw
HAVE,c,w,m,M12c.eaf,M11+12c_mw
HAVE,c,w,m,M2c.eaf,M1+2c_mw
HAVE,c,w,m,M2c.eaf,M1+2c_mw
HAVE,c,w,w,BL23c.eaf,BL23+24c_ww
HAVE,c,w,w,BL23c.eaf,BL23+24c_ww
HAVE,c,w,w,BL23c.eaf,BL23+24c_ww
HAVE,c,w,w,BL24c.eaf,BL23+24c_ww
HAVE,c,w,w,BL24c.eaf,BL23+24c_ww
HAVE,c,w,w,BL9c.eaf,BL9+10c_ww
HAVE,c,w,w,BL9c.eaf,BL9+10c_ww
HAVE,c,w,w,BL9c.eaf,BL9+10c_ww
HAVE,c,w,w,BM13c.eaf,BM13+14c_ww
HAVE,c,w,w,BM14c.eaf,BM13+14c_ww
HAVE,c,w,w,BM14c.eaf,BM13+14c_ww
HAVE,c,w,w,BM21c.eaf,BM21+22c_ww
HAVE,c,w,w,BM21c.eaf,BM21+22c_ww
HAVE,c,w,w,BM21c.eaf,BM21+22c_ww
HAVE,c,w,w,BM22c.eaf,BM21+22c_ww
HAVE,c,w,w,BM23c.eaf,BM23+24c_ww
HAVE,c,w,w,BM23c.eaf,BM23+24c_ww
HAVE,c,w,w,BM23c.eaf,BM23+24c_ww
HAVE,c,w,w,BM23c.eaf,BM23+24c_ww
HAVE,c,w,w,L22c.eaf,L21+22c_ww
HAVE,c,w,w,L22c.eaf,L21+22c_ww
HAVE,c,w,w,L22c.eaf,L21+22c_ww
HAVE,c,w,w,L22c.eaf,L21+22c_ww
HAVE,c,w,w,L22c.eaf,L21+22c_ww
HAVE,c,w,w,L27c.eaf,L27+11c_ww
HAVE,c,w,w,L27c.eaf,L27+11c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3637c.eaf,L36+37c_ww
HAVE,c,w,w,L3c.eaf,L3+4c_ww
HAVE,c,w,w,L4c.eaf,L3+4c_ww
HAVE,c,w,w,M15c.eaf,M15+16c_ww
HAVE,c,w,w,M15c.eaf,M15+16c_ww
HAVE,c,w,w,M15c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M16c.eaf,M15+16c_ww
HAVE,c,w,w,M27c.eaf,M25+26c_ww
HAVE,c,w,w,M27c.eaf,M25+26c_ww
HAVE,c,w,w,M27c.eaf,M25+26c_ww
HAVE,c,w,w,M27c.eaf,M25+26c_ww
HAVE,c,w,w,M27c.eaf,M25+26c_ww
HAVE,c,w,w,M28c.eaf,M25+26c_ww
HAVE,c,w,w,M28c.eaf,M25+26c_ww
HAVE,c,w,w,M29c.eaf,M25+26c_ww
HAVE,c,w,w,M29c.eaf,M25+26c_ww
HAVE,c,w,w,M30c.eaf,M25+26c_ww
HAVE,c,w,w,M30c.eaf,M25+26c_ww
HAVE,c,w,w,M30c.eaf,M25+26c_ww
HAVE,c,w,w,M910c.eaf,M25+26c_ww
HAVE,c,w,w,M9c.eaf,M25+26c_ww
HAVE,n,m,m,BF21n.eaf,BF21+22n_mm
HAVE,n,m,m,G8n.eaf,G7+8n_mm
HAVE,n,m,m,G8n.eaf,G7+8n_mm
HAVE,n,m,w,BF12n.eaf,BF11+12n_wmw
HAVE,n,m,w,BF14n.eaf,BF13+14n_wmw
HAVE,n,m,w,BF14n.eaf,BF13+14n_wmw
HAVE,n,m,w,BF14n.eaf,BF13+14n_wmw
HAVE,n,m,w,BF23n.eaf,BF23+24n_mwm
HAVE,n,w,m,BF13n.eaf,BF13+14n_wmw
HAVE,n,w,m,BF13n.eaf,BF13+14n_wmw
HAVE,n,w,m,BF17n.eaf,BF17+18n_wmw
HAVE,n,w,m,BF17n.eaf,BF17+18n_wmw
HAVE,n,w,m,G14n.eaf,G13+14n_mwm
HAVE,n,w,m,G14n.eaf,G13+14n_mwm
HAVE,n,w,m,G17n.eaf,G17+18n_wmw
HAVE,n,w,m,G17n.eaf,G17+18n_wmw
HAVE,n,w,m,G25n.eaf,G25+26n_wmw
HAVE,n,w,m,G25n.eaf,G25+26n_wmw
HAVE,n,w,m,G25n.eaf,G25+26n_wmw
HAVE,n,w,w,BF20n.eaf,BF19+20n_ww
HAVE,n,w,w,BF20n.eaf,BF19+20n_ww
HAVE,n,w,w,BF20n.eaf,BF19+20n_ww
HAVE,n,w,w,BF20n.eaf,BF19+20n_ww
HAVE,n,w,w,G10n.eaf,G9+10n_ww
HAVE,n,w,w,G10n.eaf,G9+10n_ww
HAVE,n,w,w,G15n.eaf,G15+16n_ww
HAVE,n,w,w,G6n.eaf,G5+6n_ww
HAVE,n,w,w,G6n.eaf,G5+6n_ww
HAVE,n,w,w,G6n.eaf,G5+6n_ww
HAVE(FALSE-START),c,w,w,BL9c.eaf,BL9+10c_ww
HAVE(FALSE-START),c,w,w,BM23c.eaf,BM23+24c_ww
HAVE(FALSE-START),c,w,w,M15c.eaf,M15+16c_ww
HAVE-A-LOOK,c,m,m,BM8c.eaf,BM7+8c_mm
HAVE-A-LOOK,c,m,m,L23c.eaf,L23+24c_mm
HAVE-A-LOOK,c,m,m,L24c.eaf,L23+24c_mm
HAVE-A-LOOK,c,m,m,L8c.eaf,L7+8c_mm
HAVE-A-LOOK,c,m,m,L9c.eaf,L9+10c_mm
HAVE-A-LOOK,c,m,w,M11c.eaf,M11+12c_mw
HAVE-A-LOOK,c,m,w,M11c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE-A-LOOK,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE-A-LOOK,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE-A-LOOK,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE-A-LOOK,c,w,m,BL1718c.eaf,BL17+18c_mw
HAVE-A-LOOK,c,w,m,BM16c.eaf,BM15+16c_mw
HAVE-A-LOOK,c,w,m,BM16c.eaf,BM15+16c_mw
HAVE-A-LOOK,c,w,m,BM16c.eaf,BM15+16c_mw
HAVE-A-LOOK,c,w,m,L3233c.eaf,L32+33c_mw
HAVE-A-LOOK,c,w,m,L3233c.eaf,L32+33c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,m,M12c.eaf,M11+12c_mw
HAVE-A-LOOK,c,w,w,BM21c.eaf,BM21+22c_ww
HAVE-A-LOOK,c,w,w,BM22c.eaf,BM21+22c_ww
HAVE-A-LOOK,c,w,w,M27c.eaf,M25+26c_ww
HAVE-A-LOOK,n,m,m,G8n.eaf,G7+8n_mm
HAVE-A-LOOK,n,m,w,G13n.eaf,G13+14n_mwm
HAVE-A-LOOK,n,m,w,G3n.eaf,G3+4n_mwm
HAVE-A-LOOK,n,w,w,G6n.eaf,G5+6n_ww
HAVE-A-LOOK/LOOK,c,m,m,L10c.eaf,L9+10c_mm
HAVE/GRIP,c,w,w,M16c.eaf,M15+16c_ww
HAVE2,c,m,w,BL11c.eaf,BL11+12c_mw
HEAD-SCARF,c,w,w,L21c.eaf,L21+22c_ww
HEAD-SCARF,c,w,w,L21c.eaf,L21+22c_ww
HEADPHONES,n,m,m,G19n.eaf,G19+20n_mm
HEADPHONES,n,m,m,G19n.eaf,G19+20n_mm
HEALTHY,c,m,m,BL5c.eaf,BL5+6c_mm
HEALTHY,c,m,m,BM19c.eaf,BM19+20c_mm
HEALTHY,c,m,m,BM19c.eaf,BM19+20c_mm
HEALTHY,c,m,m,BM19c.eaf,BM19+20c_mm
HEALTHY,c,m,m,BM8c.eaf,BM7+8c_mm
HEALTHY,c,w,w,BL10c.eaf,BL9+10c_ww
HEALTHY,c,w,w,BL9c.eaf,BL9+10c_ww
HEALTHY,c,w,w,BM14c.eaf,BM13+14c_ww
HEALTHY,c,w,w,L21c.eaf,L21+22c_ww
HEALTHY,c,w,w,L21c.eaf,L21+22c_ww
HEALTHY,c,w,w,L22c.eaf,L21+22c_ww
HEALTHY,c,w,w,L22c.eaf,L21+22c_ww
HEALTHY,c,w,w,L22c.eaf,L21+22c_ww
HEALTHY,c,w,w,L27c.eaf,L27+11c_ww
HEALTHY,c,w,w,L4c.eaf,L3+4c_ww
HEALTHY,c,w,w,L4c.eaf,L3+4c_ww
HEALTHY,c,w,w,M15c.eaf,M15+16c_ww
HEALTHY,c,w,w,M29c.eaf,M25+26c_ww
HEALTHY,n,w,w,G15n.eaf,G15+16n_ww
HEALTHY,n,w,w,G15n.eaf,G15+16n_ww
HEAR,c,m,m,BL22c.eaf,BL21+22c_mm
HEAR,c,m,m,L26c.eaf,L25+26c_mm
HEAR,c,m,m,L9c.eaf,L9+10c_mm
HEAR,c,m,m,L9c.eaf,L9+10c_mm
HEAR,c,m,w,BM15c.eaf,BM15+16c_mw
HEAR,c,m,w,L5c.eaf,L5+6c_mw
HEAR,c,m,w,M1c.eaf,M1+2c_mw
HEAR,c,m,w,M1c.eaf,M1+2c_mw
HEAR,c,w,m,BL12c.eaf,BL11+12c_mw
HEAR,c,w,w,BM14c.eaf,BM13+14c_ww
HEAR,c,w,w,BM2c.eaf,BM1+2c_ww
HEAR,c,w,w,L3c.eaf,L3+4c_ww
HEAR,n,m,w,G18n.eaf,G17+18n_wmw
HEAR,n,w,m,G4n.eaf,G3+4n_mwm
HEARING,c,m,m,BL22c.eaf,BL21+22c_mm
HEARING,c,m,m,BL22c.eaf,BL21+22c_mm
HEARING,c,m,m,BL22c.eaf,BL21+22c_mm
HEARING,c,m,m,BL5c.eaf,BL5+6c_mm
HEARING,c,m,m,BL6c.eaf,BL5+6c_mm
HEARING,c,m,m,BL6c.eaf,BL5+6c_mm
HEARING,c,m,m,BL6c.eaf,BL5+6c_mm
HEARING,c,m,m,BL6c.eaf,BL5+6c_mm
HEARING,c,m,m,BL6c.eaf,BL5+6c_mm
HEARING,c,m,m,L10c.eaf,L9+10c_mm
HEARING,c,m,m,L10c.eaf,L9+10c_mm
HEARING,c,m,m,L19c.eaf,L19+20c_mm
HEARING,c,m,m,L19c.eaf,L19+20c_mm
HEARING,c,m,m,L25c.eaf,L25+26c_mm
HEARING,c,m,m,L8c.eaf,L7+8c_mm
HEARING,c,m,m,L8c.eaf,L7+8c_mm
HEARING,c,m,m,L9c.eaf,L9+10c_mm
HEARING,c,m,m,L9c.eaf,L9+10c_mm
HEARING,c,m,m,L9c.eaf,L9+10c_mm
HEARING,c,m,m,L9c.eaf,L9+10c_mm
HEARING,c,m,w,BL15c.eaf,BL15+16c_mw
HEARING,c,m,w,BL15c.eaf,BL15+16c_mw
HEARING,c,m,w,BL15c.eaf,BL15+16c_mw
HEARING,c,m,w,BL15c.eaf,BL15+16c_mw
HEARING,c,m,w,BM15c.eaf,BM15+16c_mw
HEARING,c,m,w,M1c.eaf,M1+2c_mw
HEARING,c,m,w,M1c.eaf,M1+2c_mw
HEARING,c,w,m,BL16c.eaf,BL15+16c_mw
HEARING,c,w,m,BL1718c.eaf,BL17+18c_mw
HEARING,c,w,m,BM16c.eaf,BM15+16c_mw
HEARING,c,w,m,BM16c.eaf,BM15+16c_mw
HEARING,c,w,m,L3233c.eaf,L32+33c_mw
HEARING,c,w,w,BL10c.eaf,BL9+10c_ww
HEARING,c,w,w,BL10c.eaf,BL9+10c_ww
HEARING,c,w,w,BL10c.eaf,BL9+10c_ww
HEARING,c,w,w,BL23c.eaf,BL23+24c_ww
HEARING,c,w,w,BM21c.eaf,BM21+22c_ww
HEARING,c,w,w,BM22c.eaf,BM21+22c_ww
HEARING,c,w,w,BM23c.eaf,BM23+24c_ww
HEARING,c,w,w,BM23c.eaf,BM23+24c_ww
HEARING,c,w,w,BM23c.eaf,BM23+24c_ww
HEARING,c,w,w,BM23c.eaf,BM23+24c_ww
HEARING,c,w,w,BM23c.eaf,BM23+24c_ww
HEARING,c,w,w,L3c.eaf,L3+4c_ww
HEARING,c,w,w,L3c.eaf,L3+4c_ww
HEARING,c,w,w,L4c.eaf,L3+4c_ww
HEARING,c,w,w,L4c.eaf,L3+4c_ww
HEARING,c,w,w,L4c.eaf,L3+4c_ww
HEARING,c,w,w,L4c.eaf,L3+4c_ww
HEARING,c,w,w,L4c.eaf,L3+4c_ww
HEARING,c,w,w,M30c.eaf,M25+26c_ww
HEARING,n,m,m,G19n.eaf,G19+20n_mm
HEARING,n,m,m,G1n.eaf,G1+2n_mm
HEARING,n,m,m,G7n.eaf,G7+8n_mm
HEARING,n,m,w,G3n.eaf,G3+4n_mwm
HEARING,n,w,m,G25n.eaf,G25+26n_wmw
HEARING02,n,m,m,BF21n.eaf,BF21+22n_mm
HEARING02,n,m,w,BF3n.eaf,BF3+4n_mwm
HEARING02,n,m,w,G11n.eaf,G11+12n_mwm
HEARING02,n,m,w,G13n.eaf,G13+14n_mwm
HEARING02,n,w,m,BF13n.eaf,BF13+14n_wmw
HEARING02,n,w,m,G23n.eaf,G23+24n_wmw
HEARING02,n,w,m,G23n.eaf,G23+24n_wmw
HEARING02,n,w,w,BF20n.eaf,BF19+20n_ww
HEARING02/ADD-TO-SIGNBANK(SPEECH3),n,m,m,G19n.eaf,G19+20n_mm
HEARING02/ADD-TO-SIGNBANK(SPEECH3),n,m,m,G19n.eaf,G19+20n_mm
HEARING02/ADD-TO-SIGNBANK(SPEECH3)(FALSE-START),n,m,m,G19n.eaf,G19+20n_mm
HEART,c,w,w,L22c.eaf,L21+22c_ww
HEART,n,w,w,G10n.eaf,G9+10n_ww
HEART,n,w,w,G10n.eaf,G9+10n_ww
HEAVY,c,w,w,BM22c.eaf,BM21+22c_ww
HEAVY,c,w,w,L4c.eaf,L3+4c_ww
HEAVY,c,w,w,L4c.eaf,L3+4c_ww
HELLO,c,w,w,BL9c.eaf,BL9+10c_ww
HELP,c,m,m,BL21c.eaf,BL21+22c_mm
HELP,c,m,m,BL5c.eaf,BL5+6c_mm
HELP,c,m,m,L10c.eaf,L9+10c_mm
HELP,c,m,m,L10c.eaf,L9+10c_mm
HELP,c,m,m,L10c.eaf,L9+10c_mm
HELP,c,m,m,L10c.eaf,L9+10c_mm
HELP,c,m,m,L10c.eaf,L9+10c_mm
HELP,c,m,m,L10c.eaf,L9+10c_mm
HELP,c,m,m,L25c.eaf,L25+26c_mm
HELP,c,m,m,L26c.eaf,L25+26c_mm
HELP,c,m,m,L26c.eaf,L25+26c_mm
HELP,c,m,w,M11c.eaf,M11+12c_mw
HELP,c,m,w,M11c.eaf,M11+12c_mw
HELP,c,w,m,M12c.eaf,M11+12c_mw
HELP,c,w,m,M12c.eaf,M11+12c_mw
HELP,c,w,m,M2c.eaf,M1+2c_mw
HELP,c,w,m,M2c.eaf,M1+2c_mw
HELP,c,w,w,BL10c.eaf,BL9+10c_ww
HELP,c,w,w,BL10c.eaf,BL9+10c_ww
HELP,c,w,w,BM22c.eaf,BM21+22c_ww
HELP,c,w,w,BM2c.eaf,BM1+2c_ww
HELP,c,w,w,BM2c.eaf,BM1+2c_ww
HELP,c,w,w,L3c.eaf,L3+4c_ww
HELP,c,w,w,L3c.eaf,L3+4c_ww
HELP,c,w,w,L3c.eaf,L3+4c_ww
HELP,c,w,w,L3c.eaf,L3+4c_ww
HELP,c,w,w,M16c.eaf,M15+16c_ww
HELP,c,w,w,M16c.eaf,M15+16c_ww
HELP,c,w,w,M29c.eaf,M25+26c_ww
HELP,c,w,w,M29c.eaf,M25+26c_ww
HELP,c,w,w,M29c.eaf,M25+26c_ww
HELP,n,m,m,BF22n.eaf,BF21+22n_mm
HELP,n,m,m,BF22n.eaf,BF21+22n_mm
HELP,n,w,m,G14n.eaf,G13+14n_mwm
HELP,n,w,m,G14n.eaf,G13+14n_mwm
HELP,n,w,w,BF20n.eaf,BF19+20n_ww
HELP,n,w,w,BF20n.eaf,BF19+20n_ww
HELP(FALSE-START),c,w,w,M29c.eaf,M25+26c_ww
HELP02,c,w,w,L27c.eaf,L27+11c_ww
HELP02,c,w,w,L27c.eaf,L27+11c_ww
HELP02,c,w,w,L27c.eaf,L27+11c_ww
HERD,c,m,m,BM20c.eaf,BM19+20c_mm
HERD,c,m,m,L26c.eaf,L25+26c_mm
HERD,c,m,m,L26c.eaf,L25+26c_mm
HERD,c,m,m,L26c.eaf,L25+26c_mm
HERD,c,m,m,L26c.eaf,L25+26c_mm
HERD,c,w,m,BM16c.eaf,BM15+16c_mw
HERD,c,w,w,BM14c.eaf,BM13+14c_ww
HERD,n,m,w,BF6n.eaf,BF5+6n_wmw
HERD,n,m,w,BF6n.eaf,BF5+6n_wmw
HERD,n,m,w,BF6n.eaf,BF5+6n_wmw
HERD,n,w,m,BF11n.eaf,BF11+12n_wmw
HERD,n,w,m,BF9n.eaf,BF9+10n_wmw
HERD,n,w,m,BF9n.eaf,BF9+10n_wmw
HIDE,c,m,m,L10c.eaf,L9+10c_mm
HIDE,c,m,m,L10c.eaf,L9+10c_mm
HIPPY,c,w,m,BL1314c.eaf,BL13+14c_mw
HISTORY,c,m,m,L19c.eaf,L19+20c_mm
HISTORY,c,m,m,L19c.eaf,L19+20c_mm
HISTORY,c,m,m,L8c.eaf,L7+8c_mm
HISTORY,c,m,m,L8c.eaf,L7+8c_mm
HISTORY,c,m,m,L8c.eaf,L7+8c_mm
HISTORY,c,m,m,L8c.eaf,L7+8c_mm
HISTORY,c,m,w,L5c.eaf,L5+6c_mw
HISTORY,c,m,w,L5c.eaf,L5+6c_mw
HISTORY,c,w,m,L3233c.eaf,L32+33c_mw
HISTORY,c,w,m,L6c.eaf,L5+6c_mw
HISTORY,c,w,m,L6c.eaf,L5+6c_mw
HISTORY,c,w,w,BM21c.eaf,BM21+22c_ww
HISTORY,c,w,w,BM21c.eaf,BM21+22c_ww
HOLD-ON,c,m,m,BM8c.eaf,BM7+8c_mm
HOLD-ON,c,w,m,BL16c.eaf,BL15+16c_mw
HOLIDAY,c,m,m,L19c.eaf,L19+20c_mm
HOLIDAY,c,m,m,L19c.eaf,L19+20c_mm
HOLIDAY,c,m,m,L20c.eaf,L19+20c_mm
HOLIDAY,c,m,m,L20c.eaf,L19+20c_mm
HOLIDAY,c,m,m,L20c.eaf,L19+20c_mm
